OTUID,D0,D1,D3,D5,D6,D7
OTU_2362,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2363,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2364,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2366,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2367,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2368,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2369,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_237,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2370,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2371,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2372,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2373,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2374,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2375,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2376,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2377,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2378,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2379,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_238,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
OTU_2380,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2381,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2382,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2383,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2384,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2385,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2386,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2387,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2388,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2389,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_239,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2390,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2391,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2392,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2393,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2394,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2395,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2396,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2397,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2398,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2399,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_240,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_2400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2401,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2402,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2403,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2404,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2406,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2407,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2408,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2409,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_241,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2410,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2411,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2412,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2413,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2414,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2415,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2416,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2417,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2418,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2419,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_242,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
OTU_2420,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2421,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2422,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2423,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2424,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2425,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2426,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2427,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2428,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2429,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_243,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2431,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2432,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2433,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2434,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2435,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
OTU_2436,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
OTU_2437,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
OTU_2438,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_2439,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_244,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2440,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_2441,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2442,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2443,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2444,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2445,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2446,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2447,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2448,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2449,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_245,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2451,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2452,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2453,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2454,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2455,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2456,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2457,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2458,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2459,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_246,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2460,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2461,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2462,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2463,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2464,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2465,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2466,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2467,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2468,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2469,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_247,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2470,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2471,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2472,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2473,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2474,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2475,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_2476,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2477,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2478,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2479,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_248,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2480,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2481,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_2482,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2483,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_2484,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2485,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2487,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2488,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2489,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_249,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2490,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2491,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2492,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2493,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2494,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2495,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2496,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_2497,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2498,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2499,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_250,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2500,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2501,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2502,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2503,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2504,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2505,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2506,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2507,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2508,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2509,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_251,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2510,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2511,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2512,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2513,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2514,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2515,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2516,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2517,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2518,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2519,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_252,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2520,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2521,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2522,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2523,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2524,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2525,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2526,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2527,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2528,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2529,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_253,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2530,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2531,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2532,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2533,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2534,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_2535,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2536,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2537,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2538,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2539,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_254,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2540,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2541,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2542,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2543,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2544,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2545,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2546,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2547,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2548,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2549,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_255,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2550,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2551,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2552,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2553,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2554,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2555,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2556,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2557,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2558,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2559,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_256,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2560,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2561,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2562,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2563,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2564,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2565,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2566,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2567,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2568,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2569,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_257,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2570,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2571,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2572,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2573,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2574,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2575,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2576,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
OTU_2577,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2578,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2579,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
OTU_258,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2580,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
OTU_2581,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2582,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_2583,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2584,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2585,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2586,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2587,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
OTU_2588,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_2589,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_259,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2590,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2591,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2592,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2593,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2594,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2595,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2596,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2597,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2598,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2599,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_260,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_2600,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2601,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2602,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2603,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2604,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2605,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2606,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2607,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2608,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2609,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_261,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2610,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2611,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2612,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2613,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2614,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2615,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2616,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2617,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2618,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2619,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_262,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2620,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2621,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2622,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2623,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2624,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2625,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2626,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2627,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2628,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2629,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_263,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2630,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2631,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_2632,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2633,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2634,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2635,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2636,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2637,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2638,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2639,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_264,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2640,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2641,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2642,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2643,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_2644,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2645,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2646,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2647,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2648,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2649,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_265,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2650,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2651,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2652,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2653,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2654,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2655,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_2656,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_2657,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2658,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2659,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_266,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2660,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2661,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2662,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_2663,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2664,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_2665,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2667,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2668,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2669,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_267,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2670,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2671,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2672,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2673,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2674,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
OTU_2675,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2676,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2677,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2678,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2679,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_268,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2680,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2681,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2682,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2683,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2684,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2685,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2686,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2687,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2688,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2689,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_269,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2690,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2691,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2692,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2693,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
OTU_2694,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2695,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2696,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2697,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2698,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2699,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_270,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2700,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2701,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2702,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
