Method,GroupBasedOn,Group,Index,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30,bin31,bin32,bin33,bin34,bin35,bin36,bin37,bin38,bin39,bin40,bin41,bin42,bin43,bin44,bin45,bin46,bin47,bin48,bin49,bin50,bin51,bin52,bin53,bin54,bin55,bin56,bin57,bin58,bin59,bin60,bin61,bin62,bin63,bin64,bin65,bin66,bin67,bin68,bin69,bin70,bin71,bin72,bin73,bin74,bin75,bin76,bin77,bin78,bin79,bin80,bin81,bin82,bin83,bin84,bin85,bin86,bin87,bin88,bin89,bin90,bin91,bin92,bin93,bin94,bin95,bin96,bin97,bin98,bin99,bin100,bin101,bin102,bin103,bin104,bin105,bin106,bin107,bin108,bin109,bin110,bin111,bin112,bin113,bin114,bin115,bin116,bin117,bin118,bin119,bin120,bin121,bin122,bin123,bin124,bin125
CbMPDiCbraya,Group,D1_vs_D6,HoS,0,0.439873438,0.091908637,0.302571384,0,0.034050371,0.17665619,0.041584734,0.693932133,0,0.203215633,0.120181672,0.604611303,0.065017446,0,0,0.183227644,0,0,0,0,0.151712687,0.049527028,0.053026799,0,0,0.011219392,0,0.307315323,0,0.055324585,0,0.106096703,0.743855338,0.076783844,0.032316795,0.03426651,0,0.421695991,0.028367317,0.388906555,0.001254679,0.497861783,0.21278118,0,0.991768637,0.037610605,0.025071044,0.073029538,0.338516015,0.099811963,0.00801285,0.898945907,1,0.008564219,0.074861678,0.242213951,0.109031752,0.015110925,0,0,0.064117032,0.045138949,0.071454705,0.376753621,0.041598424,0,0,0.405138911,0.501970545,0.068160206,0.219951136,0.016333041,0.062704061,0.925890529,0.11738924,0,0,0.11115438,0.552025267,0.127480785,0,0.601645116,0.261680013,0.005128332,0,0.108800557,0.367764891,0,0.293711131,0.006225864,0.371657085,2.56E-05,0.008738174,0.043861585,0.101220056,0,0.198489868,0,0.451360111,0.728986191,0.468725807,0.100442622,0.518472218,0.444970088,0.039322388,0.333033726,0.765711798,0.580871932,0,0.292744852,0.941628895,0.249315123,0.76388152,0,0.900035974,0.021750706,0.776538218,0.700200305,0,0.498167846,0.352454674,0.044926204,0.004737554,0.005928673
CbMPDiCbraya,Group,D1_vs_D6,DL,0.981212358,0.389870407,0.681355361,0.461521557,0.903714817,0.102996942,0.556502674,0.72097215,0.045126536,0.819127881,0.136494728,0.632992297,0.02814312,0,0,0,0.009501949,0.096715342,0.003464484,0,0,0.449188714,0.059548893,0.180906453,0,0,0.008136013,0,0.031048267,0.011166514,0.003162831,0,0,0,0.097862487,0.632954028,0.852422061,0.953456886,0.029190427,0.339368219,0.234777248,0.398702451,0.412161659,0.389175252,0.962613398,0,0.679386249,0.78581231,0.840003146,0.005175153,0,0.504136396,0,0,0.067892562,0.128710007,0.002598346,0.59243916,0.512533459,0.742895226,0.778498137,0.69678443,0,0.126400643,0.047843398,0.247219905,0,0.893425169,0.018828377,0,0.381417015,0.334005454,0.666155603,0.808123185,0.019235502,0.03724481,0,0,0,0.318183926,0,0,0.080116017,0.07711257,0.371592955,0,0,0.010053217,0,0.032658765,0.452448479,0.031273218,0.820412385,0,0.049258922,0.546576501,0.656697827,0.225691258,0.60244815,0,0,0,0.486033734,0.035789545,0,0,0.132937588,0.001878384,0.028930041,0.969480915,0,0,0.02943398,0,0.429829487,0.02618016,0.1553959,0.009583412,0.091120498,0.052413664,0,0,0.558274993,0.646833751,0.060342368
CbMPDiCbraya,Group,D1_vs_D6,HD,0,0,0,0.002703259,0,0.017510284,0.004980181,0,0.002172428,0,0,0,0,0.16964312,0.154490038,0,0,0.022374325,0.01291364,0.25467308,0.301283181,0,0,0,0.788700131,0.07283294,0.127357056,0.021037023,0,0.301770906,0.020561522,0.261993807,0.413556337,0.101923238,0.013785149,0,0,0,0,0,0,0.105598665,0,0,0,0,0,0,0,0,0.009359151,0.010182234,0.02373747,0,0.108716484,0,0,0,0,0,0,0,0.033543296,0.002635821,0.056844898,0,0.127757885,0,0,0,0.061156121,0.02593161,0.017775735,0.03483406,0.003483944,0.258881158,0.048565133,0.517352927,0,0,0.046286643,0,0,0.07870863,0.221459484,0.138023865,0.077596292,0,0,0,0,0,0.011037182,0.084515333,0,0,0,0,0.007139901,0.244504118,0.004840534,0.008458277,0,0,0,0.009322623,0,0,0,0,0.276991647,0.016511889,0,0.001934188,0,0.034347191,0.019028564,0,0.025806621,0,0.131904169,0,0,0.003366265,0.016866906
CbMPDiCbraya,Group,D1_vs_D6,DR,0.018787642,0.063526841,0.119794898,0.007668617,0.096285183,0.845442403,0.261860955,0.237443116,0.25151868,0.088539443,0.383515355,0.065830133,0.016885872,0.765339434,0.845509962,1,0.787340106,0.813833569,0.983621876,0.74532692,0.59577097,0.289853251,0.775195211,0.766066747,0.211299869,0.92716706,0.851631917,0.978962977,0.529120988,0.664111715,0.81724234,0.738006193,0.48034696,0.154221424,0.811568521,0.334729177,0.026656511,0.046543114,0.062816173,0.265437657,0.355024974,0.485498317,0.089976558,0.04493083,0.037386602,0,0.2496861,0.189116646,0.086967316,0.344826479,0.787678093,0.463215028,0.048219458,0,0.80540431,0.787752155,0.579138211,0.182279156,0.45884782,0.257104774,0.221501863,0.239098538,0.921317755,0.705414885,0.272616625,0.711181671,0.872242115,0.106574831,0.006218456,0,0.489266658,0.254721279,0.299735621,0.094338694,0.0509006,0.539089458,0.951434867,0.482647073,0.824649546,0.05529965,0.819055581,1,0.063998205,0.576133502,0.401819229,0.861976135,0.813603151,0.186023194,1,0.19804053,0.523676116,0.012288152,0.168524836,0.906746494,0.906879493,0.352203443,0.342496731,0.575818874,0.386594078,0.304135771,0.266173275,0.509236697,0.012190699,0.010390513,0,0.951354989,0.031881463,0.085947178,0,0.030519085,0.430263501,0.041859216,0.292434933,0.196073845,0.570170513,0.0303864,0.791912223,0.120024816,0.182872576,0.947586336,0.364995506,0.026297953,0.34986379,0.216215327,0.511258139
CbMPDiCbraya,Group,D1_vs_D6,DominantProcess,DL,HoS,DL,DL,DL,DR,DL,DL,HoS,DL,DR,DL,HoS,DR,DR,DR,DR,DR,DR,DR,DR,DL,DR,DR,HD,DR,DR,DR,DR,DR,DR,DR,DR,HoS,DR,DL,DL,DL,HeS,HeS,HoS,DR,HoS,DL,DL,HoS,DL,DL,DL,DR,DR,DL,HoS,HoS,DR,DR,DR,DL,DL,DL,DL,DL,DR,DR,HoS,DR,DR,DL,HeS,HoS,DR,DL,DL,DL,HoS,DR,DR,HD,DR,HoS,DR,DR,HoS,DR,DR,DR,DR,HeS,DR,HeS,DR,HeS,DL,DR,DR,DL,DL,DR,DL,HoS,HoS,DR,DL,HoS,HeS,DR,HeS,HoS,HoS,DL,DR,HoS,HeS,HoS,DR,HoS,DR,HoS,HoS,DR,HoS,HeS,DL,DL,DR
CbMPDiCbraya,Group,D1_vs_D6,DominantProcessImportance,0.981212358,0.439873438,0.681355361,0.461521557,0.903714817,0.845442403,0.556502674,0.72097215,0.693932133,0.819127881,0.383515355,0.632992297,0.604611303,0.765339434,0.845509962,1,0.787340106,0.813833569,0.983621876,0.74532692,0.59577097,0.449188714,0.775195211,0.766066747,0.788700131,0.92716706,0.851631917,0.978962977,0.529120988,0.664111715,0.81724234,0.738006193,0.48034696,0.743855338,0.811568521,0.632954028,0.852422061,0.953456886,0.486297409,0.366826807,0.388906555,0.485498317,0.497861783,0.389175252,0.962613398,0.991768637,0.679386249,0.78581231,0.840003146,0.344826479,0.787678093,0.504136396,0.898945907,1,0.80540431,0.787752155,0.579138211,0.59243916,0.512533459,0.742895226,0.778498137,0.69678443,0.921317755,0.705414885,0.376753621,0.711181671,0.872242115,0.893425169,0.569814256,0.501970545,0.489266658,0.334005454,0.666155603,0.808123185,0.925890529,0.539089458,0.951434867,0.517352927,0.824649546,0.552025267,0.819055581,1,0.601645116,0.576133502,0.401819229,0.861976135,0.813603151,0.436158698,1,0.475589574,0.523676116,0.584781545,0.820412385,0.906746494,0.906879493,0.546576501,0.656697827,0.575818874,0.60244815,0.451360111,0.728986191,0.509236697,0.486033734,0.518472218,0.555029912,0.951354989,0.502147223,0.765711798,0.580871932,0.969480915,0.430263501,0.941628895,0.428815964,0.76388152,0.570170513,0.900035974,0.791912223,0.776538218,0.700200305,0.947586336,0.498167846,0.621247373,0.558274993,0.646833751,0.511258139
CbMPDiCbraya,Group,D1_vs_D6,DominantProcessPvalue,0,0.43,0.02,0.35,0,0,0.07,0.01,0,0,0.31,0.04,0.16,0,0,0,0.01,0,0,0.02,0.14,0.21,0,0.01,0.02,0,0,0,0.03,0.07,0,0.04,0.41,0,0,0.06,0,0,0.38,0.59,0.49,0.23,0.32,0.42,0,0,0,0,0,0.65,0,0.52,0,0,0,0,0.08,0.08,0.45,0.01,0,0,0,0.01,0.52,0,0,0,0.28,0.43,0.37,0.53,0.15,0,0,0.1,0,0.39,0,0.27,0,0,0.06,0.03,0.45,0,0,0.44,0,0.24,0.41,0.25,0.05,0,0,0.13,0.09,0.03,0.14,0.27,0,0.31,0.37,0.39,0.3,0,0.15,0,0.21,0,0.21,0,0.28,0,0.12,0,0,0,0,0,0.29,0.13,0.19,0.02,0.21
CbMPDiCbraya,Group,D1_vs_D7,HeS,0,0.106729315,0.104168973,0.225535183,0,0,0,0,0.091298054,0.097291383,0.276774283,0.180995898,0.350359705,0,0,0,0.020447046,0.06536866,0,0,0.081363209,0.106317426,0.115728869,0,0,0.003508497,0.001461436,0,0.160654647,0.003591906,0.357572503,0.004362732,0,0,0,0,0,0,0.664564124,0,0.129685497,0,0,0.353112738,0,0.195395469,0.186633629,0,0,0.39225283,0.069641687,0.008905031,0.028542151,0,0.063537354,0,0.167194072,0.116249933,0.067976827,0,0,0.003591981,0,0.094093947,0.245941459,0,0,0,0.599863789,0.498029455,0.000236936,0.069525367,1.01E-05,0.015530702,0.001567734,0.04770369,0,0.001297237,0.078139175,0.074491157,0.007100474,0,0.260818273,0.10242686,0,0,0,0.425156046,0,0.481908656,0,0.599802513,0,0,0,0,0,0,0,0,0.009278854,0.085788408,0.44110927,0.435347724,0.555029912,0,0.515725413,0.206171708,0.423658343,0.025140249,0,0.01695163,0.490281607,0.137347701,0,0.031076583,0.072009984,0.489002381,0.01580243,0,0.049808445,0.771215432,0,0.017665707,0.318423648
CbMPDiCbraya,Group,D1_vs_D7,HoS,0,0.439873438,0.092264726,0.302571384,0,0.000415152,0.044668557,0.014785631,0.908701946,0,0.203215633,0.120181672,0.604611303,0.047558919,0,0,0.170420333,0,0,0,0.002603794,0.147646583,0.049527028,0.055158552,0.001015685,0,0.047538596,0.001629888,0.372572747,0,0.217801857,0,0.074498075,0.876630007,0.026650095,0.012278032,0.05517491,0,0.311989342,0.086187626,0.493210097,0,0.143100761,0.21278118,0,0.763686752,0.178524099,0,0.077030385,0.52010839,0.065488088,0.046294452,0.896367505,1,0.00163108,0.211708464,0.230030409,0.109031752,0.104991403,0,0,0.067691816,0.045138949,0.071454705,0.376753621,0.038402346,0.005226315,0,0.400136211,0.501970545,0.056363691,0.208209606,0.020648275,0.219160452,0.927148994,0.09096253,0,0.000979402,0.046608478,0.552025267,0.121521968,0,0.595067222,0.184474052,0.007927416,0,0.112764257,0.358487558,0,0.254213853,0.001149845,0.38120364,0.003364607,0.001346038,0.042707968,0.004353833,0,0.20097887,0.00196687,0.338981924,0.946151476,0.392687613,0.110397544,0.518472218,0.444970088,0,0.341220529,0.673575059,0.550007207,0,0.043792169,0.98304837,0.285051466,0.424303498,0,0.318097188,0.042178435,0.394938786,0.674296805,0,0.396686978,0.203714192,0.004462937,0.014436164,0.011578508
CbMPDiCbraya,Group,D1_vs_D7,DL,0.737646424,0.30788132,0.531219814,0.43078471,0.682420035,0.261974339,0.530288252,0.290935891,0,0.369909488,0.029217735,0.619047123,0.004502899,0,0,0.003053755,0,0.022559723,0,0,0,0.188208149,0.00495442,0.050525282,0,0,0.004013558,0,0.017667712,0,0,0.140764451,0.718292248,0,0,0.161917085,0.837049532,0.674224348,0,0.079841787,0.015627331,0.03207245,0.322366203,0.300879588,0.68357485,0,0.092540336,0.335207694,0.681725505,0,0.117832543,0.118633432,0,0,0.117562494,0.002606636,0.002597523,0.313186309,0.098411487,0.380915478,0.314698792,0.357493522,0,0.044411037,0.00318956,0.168137449,0,0.837855601,0,0,0.329710858,0,0.689918613,0,0.017164766,0.26991726,0,0.747742542,0.507858135,0.194468585,0,0,0.02541344,0,0,0,0,0.004289434,0,0.008344462,0.003879021,0.001899385,0.856484346,0.892189354,0.018715389,0.174835975,0.547875802,0.193740977,0.128150963,0.038060304,0,0,0.370947718,0.012699516,0,0,0.080095196,0.002049219,0.025016428,0.771142864,0,0,0.007983349,0,0.029409303,0.518880146,0.166193254,0,0,0.052970998,0,0,0.289756755,0.55438571,0
CbMPDiCbraya,Group,D1_vs_D7,HD,0,0,0,0.002703259,0,0.009770825,0.021363886,0,0,0,0,0,0,0.151018415,0.139514543,0,0,0.023574751,0.005674848,0.241506088,0.274405831,0,0,0,0.720962041,0.059657749,0.083476417,0.008417369,0,0.251054824,0.006137694,0.202992725,0.094821971,0.052531785,0.004492158,0,0,0,0,0,0,0.227973286,0.000449806,0,0,0,0,0,0,0,0.003480785,0.006434352,0.021082234,0,0.068857242,0,0,0,0,0,0,0,0.020845707,0.000908605,0.052448803,0,0.091906141,0,0,0,0.037901014,0.112970294,0.007779096,0.100865846,0.002297611,0.124077271,0.381206066,0.030264091,0,0,0.014545387,0,0,0.066406065,0.134264298,0.105477286,0.08289317,0,0,0,0,0,0.003481018,0.003297286,0,0,0,0,0.009078951,0.390303853,0.001238223,0.050624222,0,0,0,0,0,0,0,0,0.273590158,0,0,0.00293489,0,0.081438734,0.059179002,0,0.029207796,0,0.108703918,0,0,0,0.019240246
CbMPDiCbraya,Group,D1_vs_D7,DR,0.262353576,0.145515928,0.272346486,0.038405465,0.317579965,0.727839683,0.403679305,0.694278479,0,0.532799129,0.490792348,0.079775307,0.040526093,0.801422665,0.860485457,0.996946245,0.809132621,0.888496866,0.994325152,0.758493912,0.641627166,0.557827843,0.829789684,0.894316166,0.278022274,0.936833753,0.863509994,0.989952743,0.449104894,0.74535327,0.418487946,0.651880091,0.112387706,0.070838208,0.968857747,0.825804884,0.107775558,0.325775652,0.023446534,0.833970587,0.361477075,0.739954264,0.53408323,0.133226494,0.31642515,0.040917779,0.542301936,0.664792306,0.24124411,0.087638781,0.743556897,0.819732733,0.05400811,0,0.74841183,0.785684901,0.600177996,0.461532007,0.728620283,0.619084522,0.685301208,0.571222682,0.934015344,0.789131706,0.321666558,0.793460205,0.902867544,0.162144399,0,0,0.575787501,0.609294732,0.281643872,0.664443,0.051820894,0.467339249,0.618793934,0.219716729,0.367394212,0.179014991,0.856832171,1,0.118701064,0.646693023,0.857808286,0.894522714,0.804342573,0.212066963,1,0.255533029,0.994971134,0.017094463,0.136670028,0.103167322,0.938576643,0.820810193,0.452124198,0.605280154,0.860803216,0.23265392,0.043331447,0.470899757,0.077545468,0.033480542,0,1,0.062958861,0.118204014,0.001318022,0.203716887,0.682617673,0,0.216683579,0.435413911,0.970590697,0.050507349,0.660439325,0.116058833,0.280692969,0.947029002,0.444800659,0.025070376,0.705780308,0.413512419,0.650757598
CbMPDiCbraya,Group,D1_vs_D7,DominantProcess,DL,HoS,DL,DL,DL,DR,DL,DR,HoS,DR,DR,DL,HoS,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,HD,DR,DR,DR,DR,DR,DR,DR,DL,HoS,DR,DR,DL,DL,HeS,DR,HoS,DR,DR,HeS,DL,HoS,DR,DR,DL,HoS,DR,DR,HoS,HoS,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,HoS,DR,DR,DL,HeS,HoS,DR,DR,DL,DR,HoS,DR,DR,DL,DL,HoS,DR,DR,HoS,DR,DR,DR,DR,HeS,DR,HeS,DR,HeS,DL,DL,DR,DR,DL,DR,DR,HD,HoS,DR,HeS,HoS,HeS,DR,HeS,HoS,HoS,DL,DR,HoS,HeS,DR,DR,DL,DR,HeS,HoS,DR,DR,HeS,DR,DL,DR
CbMPDiCbraya,Group,D1_vs_D7,DominantProcessImportance,0.737646424,0.439873438,0.531219814,0.43078471,0.682420035,0.727839683,0.530288252,0.694278479,0.908701946,0.532799129,0.490792348,0.619047123,0.604611303,0.801422665,0.860485457,0.996946245,0.809132621,0.888496866,0.994325152,0.758493912,0.641627166,0.557827843,0.829789684,0.894316166,0.720962041,0.936833753,0.863509994,0.989952743,0.449104894,0.74535327,0.418487946,0.651880091,0.718292248,0.876630007,0.968857747,0.825804884,0.837049532,0.674224348,0.664564124,0.833970587,0.493210097,0.739954264,0.53408323,0.353112738,0.68357485,0.763686752,0.542301936,0.664792306,0.681725505,0.52010839,0.743556897,0.819732733,0.896367505,1,0.74841183,0.785684901,0.600177996,0.461532007,0.728620283,0.619084522,0.685301208,0.571222682,0.934015344,0.789131706,0.376753621,0.793460205,0.902867544,0.837855601,0.599863789,0.501970545,0.575787501,0.609294732,0.689918613,0.664443,0.927148994,0.467339249,0.618793934,0.747742542,0.507858135,0.552025267,0.856832171,1,0.595067222,0.646693023,0.857808286,0.894522714,0.804342573,0.425156046,1,0.481908656,0.994971134,0.599802513,0.856484346,0.892189354,0.938576643,0.820810193,0.547875802,0.605280154,0.860803216,0.390303853,0.946151476,0.470899757,0.44110927,0.518472218,0.555029912,1,0.515725413,0.673575059,0.550007207,0.771142864,0.682617673,0.98304837,0.490281607,0.435413911,0.970590697,0.518880146,0.660439325,0.489002381,0.674296805,0.947029002,0.444800659,0.771215432,0.705780308,0.55438571,0.650757598
CbMPDiCbraya,Group,D1_vs_D7,DominantProcessPvalue,0,0.4,0.12,0.38,0.03,0.03,0.34,0,0,0.11,0.22,0.04,0.14,0,0,0,0,0,0,0.02,0.04,0.01,0,0,0.02,0,0,0,0.29,0,0.45,0.02,0.44,0,0,0,0,0.01,0.04,0,0.21,0.02,0.05,0.48,0.02,0,0.02,0.01,0,0.32,0,0,0,0,0,0,0.07,0.09,0,0.09,0.01,0.07,0,0,0.58,0,0,0,0.22,0.56,0.2,0.14,0.2,0.09,0,0.16,0.09,0.11,0.36,0.07,0,0,0.16,0,0,0,0,0.37,0,0.19,0,0.19,0,0.05,0,0,0.31,0.03,0,0.39,0,0.28,0.42,0.37,0.33,0,0.27,0.05,0.41,0,0.03,0,0.26,0.52,0,0.37,0.02,0.39,0.04,0,0.4,0,0.02,0.36,0
CbMPDiCbraya,Group,D3_vs_D5,HeS,0,0,0,0,0,0,0.051688851,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0.084857059,NaN,0,0,NaN,0.021680981,0,0.204495713,0,0,0,0,0,0.027861511,0,0.111523768,0,0.029646092,0.020587539,0.000672205,0,0,0,0.004962921,0.008809796,0,0.193582424,0.207615984,0.012050963,0,0,0,0,0,0,0.027009498,0,0,0,NaN,0,NaN,0.572824751,0,NaN,0,0,0,0,0,0,0,0,0,0,0.043425917,0,0,0,0,0,0,NaN,0,0,0.030804272,0,0,0,0.016326024,0,0,0,0,0,0,0,0,0,0,0.103494532,0,0,0.157059374,0.006157732,0.58860152,0,0,0,0,0,0,0.040590294,0.056139437,0,0,0,0,0.029254625,0,0.169157534,0.00206658
CbMPDiCbraya,Group,D3_vs_D5,HoS,0.46608253,0,0.152545355,0,0.012880166,1,0.147409236,0.041009565,0.251704795,0.045917099,0,0,0.108170149,0,0,0,0,0,0,NaN,0,0,NaN,0.795387654,NaN,0,0.037208986,NaN,0.032689901,0.065174597,0.481027566,0,0.462972121,0.801016383,0.765575321,0.038529825,0.153766751,0.030440132,0.28888398,0,0.530376108,0.813482936,0.590082433,0,0.356287648,1,0.698762644,0.158870304,0,0.116366911,0.415612118,0.415580604,1,1,0.011454653,0,0.03233739,0,0.076585707,0,0.101514217,0.029343831,NaN,0,NaN,0.09260345,0,NaN,0,0.014705711,0.747741239,0.873955122,0.102074091,0.872178504,0.800832401,0.010830607,0.789759735,0.631044992,0.007395053,0,0,0.462047561,0.175334507,0.258503462,0,NaN,0.031729404,0.030979157,0.820016123,0,0,0.23101627,0.528101124,0.256926836,0,0.22745266,0,0,0.17684555,0.75853109,0.380685188,0.441058472,0.046603738,0.539912349,0,0.758333575,0.214799889,0.422669568,0.25905398,0,0.160279096,0.896842599,0.121614859,0.964134065,0.010794267,0.28615698,0.446070832,0.914964998,0,0,0.38876328,0.868345928,0.194618043,0.045439132,0.006499882
CbMPDiCbraya,Group,D3_vs_D5,DL,0,0,0,0,0.027896673,0,0.312713177,0,0.587929484,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,0,0,0,0,0.080999396,0.284866742,0,0,0,0.592998681,0,0,0.008693079,0,0,0,0.01736944,0,0,0,0,0,0,0,0.016214618,0,0,0,0.175317207,0,0,0,NaN,0,NaN,0,0,NaN,0,0.133226088,0,0.027501888,0.53394124,0,0,0,0.013966821,0,0,0,0,0,0,0.025465397,0,NaN,0,0,0,0,0.042805886,0,0,0,0,0.127929636,0,0,0.013185867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007505921,0.291268866,0.586914171,0.034554326,0.011573751,0.054440023,0,0,0,0,0,0.184587982
CbMPDiCbraya,Group,D3_vs_D5,HD,0.185699613,0.022047222,0,0,0,0,0.001302039,0.014002571,0.002567674,0.045063652,0.4,0,0.25209883,0,0.405293384,0.975025312,0.05,0.570873392,0.1,NaN,1,0.540460511,NaN,0.000623767,NaN,0,0.48891243,NaN,0.431920633,0.340858861,0,0.25,0.061619685,0.002494908,0,0,0,0.024631342,0.064501772,0,0.01420112,0.00025253,0.013403564,0,0,0,0.00589284,0,0,0.334311132,0,0.047777499,0,0,0.021604244,0,0.96766261,0,0.161463162,0,0.774465255,0.113731054,NaN,0.3,NaN,0,0,NaN,0.6,0.004697101,0.000585424,0,0,0,0,0.199378832,0,0.132857088,0.265244139,0,0.05,0.025389634,0.696724962,0,0.075107548,NaN,0,0.274431078,0.002379142,0.623902206,0,0.76898373,0.00228323,0.20941703,0.422766444,0.016432618,0,0,0.00156982,0,0.345532938,0.00200766,0.060206264,0.006067497,0.274976304,0,0,0.004738762,0.026184145,0.369099039,0.261653866,0.003690092,0.120117368,0,0,0.00107793,0.020663627,5.67E-05,0,0,0,0,0.006678026,0.144497926,0
CbMPDiCbraya,Group,D3_vs_D5,DR,0.348217858,0.977952778,0.847454645,1,0.959223161,0,0.486886696,0.944987864,0.157798046,0.909019249,0.6,1,0.639731021,1,0.594706616,0.024974688,0.95,0.429126608,0.9,NaN,0,0.459539489,NaN,0.11913152,NaN,1,0.473878584,NaN,0.513708484,0.593966542,0.314476721,0.75,0.475408194,0.196488709,0.153425283,0.676603434,0.818371738,0.944928526,0.53509048,0.407001319,0.42577668,0.165676995,0.387148718,1,0.643712352,0,0.273012155,0.8323199,1,0.355739533,0.376771898,0.524590933,0,0,0.950726485,1,0,1,0.559624426,1,0.124020529,0.856925115,NaN,0.7,NaN,0.334571799,1,NaN,0.4,0.847371101,0.251673337,0.09854299,0.363984669,0.127821496,0.199167599,0.789790561,0.196273444,0.236097921,0.683934891,1,0.95,0.512562805,0.127940531,0.71603114,0.924892452,NaN,0.968270596,0.694589764,0.146800463,0.376097794,0.957194114,0,0.453289621,0.533656134,0.577233556,0.628185087,1,1,0.808398763,0.24146891,0.273781873,0.556933868,0.893189998,0.350525621,0.725023696,0.241666425,0.628140737,0.566433937,0.126160355,0.630900961,0.578067037,0.099467309,0.758267773,0.028360014,0.697936867,0.085260625,0.442571777,0.073404521,0.945559977,1,0.61123672,0.102399447,0.798703931,0.640905409,0.806845556
CbMPDiCbraya,Group,D3_vs_D5,DominantProcess,HoS,DR,DR,DR,DR,HoS,DR,DR,DL,DR,DR,DR,DR,DR,DR,HD,DR,HD,DR,,HD,HD,,HoS,,DR,HD,,DR,DR,HoS,DR,DR,HoS,HoS,DR,DR,DR,DR,DL,HoS,HoS,HoS,DR,DR,HoS,HoS,DR,DR,DR,HoS,DR,HoS,HoS,DR,DR,HD,DR,DR,DR,HD,DR,,DR,,HeS,DR,,HD,DR,HoS,HoS,DL,HoS,HoS,DR,HoS,HoS,DR,DR,DR,DR,HD,DR,DR,,DR,DR,HoS,HD,DR,HD,HoS,DR,DR,DR,DR,DR,DR,HoS,HoS,DR,DR,HoS,DR,HoS,DR,DR,HeS,DR,DR,HoS,DR,HoS,DR,DL,HoS,HoS,DR,DR,DR,HoS,DR,DR,DR
CbMPDiCbraya,Group,D3_vs_D5,DominantProcessImportance,0.46608253,0.977952778,0.847454645,1,0.959223161,1,0.486886696,0.944987864,0.587929484,0.909019249,0.6,1,0.639731021,1,0.594706616,0.975025312,0.95,0.570873392,0.9,NaN,1,0.540460511,NaN,0.795387654,NaN,1,0.48891243,NaN,0.513708484,0.593966542,0.481027566,0.75,0.475408194,0.801016383,0.765575321,0.676603434,0.818371738,0.944928526,0.53509048,0.592998681,0.530376108,0.813482936,0.590082433,1,0.643712352,1,0.698762644,0.8323199,1,0.355739533,0.415612118,0.524590933,1,1,0.950726485,1,0.96766261,1,0.559624426,1,0.774465255,0.856925115,NaN,0.7,NaN,0.572824751,1,NaN,0.6,0.847371101,0.747741239,0.873955122,0.53394124,0.872178504,0.800832401,0.789790561,0.789759735,0.631044992,0.683934891,1,0.95,0.512562805,0.696724962,0.71603114,0.924892452,NaN,0.968270596,0.694589764,0.820016123,0.623902206,0.957194114,0.76898373,0.528101124,0.533656134,0.577233556,0.628185087,1,1,0.808398763,0.75853109,0.380685188,0.556933868,0.893189998,0.539912349,0.725023696,0.758333575,0.628140737,0.566433937,0.58860152,0.630900961,0.578067037,0.896842599,0.758267773,0.964134065,0.697936867,0.586914171,0.446070832,0.914964998,0.945559977,1,0.61123672,0.868345928,0.798703931,0.640905409,0.806845556
CbMPDiCbraya,Group,D3_vs_D5,DominantProcessPvalue,0.3,0,0,0,0,0,0.19,0,0.19,0,0.42,0.08,0.07,0.09,0.3,0.15,0.34,0.35,0.39,,0.06,0.32,,0,,0.15,0.4,,0.37,0.22,0.35,0.3,0.5,0,0.01,0.07,0,0,0.06,0.43,0.31,0,0.11,0.04,0.16,0,0.01,0,0.02,0.63,0.48,0.27,0,0,0,0,0,0.02,0.07,0,0,0,,0.35,,0.37,0.44,,0.43,0.01,0,0,0.24,0,0,0,0,0.03,0.26,0,0.34,0.42,0.05,0.01,0,,0.01,0.13,0,0.15,0,0.07,0.32,0.14,0.32,0.01,0.1,0,0,0,0.48,0.25,0,0.27,0.08,0,0.04,0.2,0.19,0.14,0.03,0,0,0,0.06,0.41,0.53,0,0,0.06,0.06,0,0,0,0
CbMPDiCbraya,Group,D3_vs_D6,HeS,0,0,0,0,0,0.008433125,0.004977049,0,0.004996555,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0.167234903,NaN,0,0,0,0.006038817,0.005186951,0.06694763,0,0,0,0.01714022,0.008085966,0.097506174,0,0.13690494,0.088430588,0.019554587,0.032213679,0.000217019,0,0,0.002628146,0.005948808,0.028864419,0,0.131119493,0.194273651,0.014421491,0.044065662,0,0,0,0,0,0.018548377,0,0,0,NaN,0,NaN,0.556906278,0,NaN,0,0,0,0.029060032,0,0.036736112,0.07530221,0,0.079498353,0,0.02464952,0,0,0,0,0,0,NaN,0,0,0.183720316,0,0,0,0.24437532,0,0,0,0,0,0,0,0,0.008934767,0,0.110284657,0,0.220002349,0.161496485,0.126361282,0.571906115,0,0.050939371,0,0,0.100697152,0,0.050531392,0.050961201,0.075724705,0,0,0.084603978,0.478488569,0.009588053,0.177059682,0
