"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","D002","D610",0.0358508379794035,0.611321729867504,0.276286748736139,0.0201905382069493,0.0563501452100047
"CbMPDiCbraya","D002","D611",0.028404465317212,0.423095255124469,0.202220141814442,0.0189764086283442,0.327303729115532
"CbMPDiCbraya","D002","D612",0.0243733298050011,0.22453183029676,0.515472635596282,0.0169830227019166,0.21863918160004
"CbMPDiCbraya","D002","D613",0.0357005461428288,0.492915426690643,0.202789597471792,0.0171492885553554,0.251445141139381
"CbMPDiCbraya","D002","D614",0.0364587606474745,0.342285525728914,0.296208892621518,0.0397388020963084,0.285308018905785
"CbMPDiCbraya","D002","D615",0.028181608733037,0.375477211503648,0.504723908658696,0.0112187409320865,0.0803985301725322
"CbMPDiCbraya","D002","D616",0.0363823312328819,0.152990142314126,0.547314565491552,0.0802249589124781,0.183088002048962
"CbMPDiCbraya","D002","D617",0.0388636852146192,0.597389737690437,0.193225159551113,0.0310588400668824,0.139462577476949
"CbMPDiCbraya","D002","D618",0.0360176293745075,0.32907545946093,0.21231126915756,0.0324463994552183,0.390149242551784
"CbMPDiCbraya","D002","D619",0.0212941115952516,0.121208818679769,0.774245205379154,0.0228086251551232,0.0604432391907025
"CbMPDiCbraya","D002","D620",0.0328500363902644,0.158667797231729,0.525017984049663,0.0147413902945773,0.268722792033766
"CbMPDiCbraya","D002","D621",0.0322664071361512,0.463330903773114,0.208924095538052,0.0412785616413082,0.254200031911375
"CbMPDiCbraya","D002","D622",0.0353495425766812,0.377114440254267,0.479981805881042,0.0116828742737175,0.0958713370142933
"CbMPDiCbraya","D002","D623",0.0363532548079087,0.565950087065311,0.200869395396665,0.0369309603529687,0.159896302377147
"CbMPDiCbraya","D002","D624",0.0391407139312921,0.121659083036232,0.519822967411844,0.0117633993539124,0.307613836266719
"CbMPDiCbraya","D002","D625",0.0388882045361254,0.140917266963164,0.506042274291087,0.0194139462574639,0.29473830795216
"CbMPDiCbraya","D002","D626",0.0393907105996181,0.313780314290392,0.312628850232122,0.0177849580837473,0.316415166794121
"CbMPDiCbraya","D002","D627",0.037652014529537,0.11768010753073,0.7183840676134,0.0113780234568489,0.114905786869484
"CbMPDiCbraya","D002","D628",0.0244102767875039,0.149894441271531,0.436009027201257,0.00278555391784164,0.386900700821866
"CbMPDiCbraya","D002","D629",0.025247365809521,0.199491638152095,0.480530250066381,0.0267493545570063,0.267981391414996
"CbMPDiCbraya","D002","D630",0.0376699919900985,0.551246230729291,0.216119583828858,0.0388719435443676,0.156092249907384
"CbMPDiCbraya","D002","D631",0.0252040392406781,0.170562565642324,0.561650501241893,0.0224088017288905,0.220174092146215
"CbMPDiCbraya","D002","D632",0.0189507341279034,0.561786856003963,0.328063440271448,0.0154484843054047,0.0757504852912806
"CbMPDiCbraya","D002","D633",0.0227585282176501,0.194609483781893,0.602823846638785,0.105025214401,0.0747829269606721
"CbMPDiCbraya","D002","D634",0.0120553437813556,0.218761979084293,0.537507001963434,0.0182748268661092,0.213400848304808
"CbMPDiCbraya","D002","D635",0.0228482097193829,0.468525105240308,0.338669597621,0.00111274496944843,0.16884434244986
"CbMPDiCbraya","D002","D636",0.0363704781759818,0.571139803604794,0.209572175956343,0.0323027381982252,0.150614804064656
"CbMPDiCbraya","D002","D637",0.0278937461647047,0.17579436149442,0.553560328903232,0.091026263201251,0.151725300236392
"CbMPDiCbraya","D002","D638",0.0123588723280592,0.363078788835578,0.327116210009272,0.00515271165521148,0.292293417171879
"CbMPDiCbraya","D002","D639",0.0294466242123482,0.427458211864461,0.384494376685772,0.00881315413348152,0.149787633103938
"CbMPDiCbraya","D002","D640",0.0364677041720073,0.2122264871638,0.150687955524649,0.00846152338644039,0.592156329753104
"CbMPDiCbraya","D002","D701",0.0246054648776138,0.135646364299112,0.513443940428044,0.148050629216919,0.178253601178312
"CbMPDiCbraya","D002","D702",0.0388765399483833,0.56979397090435,0.17909461912303,0.0324364931318075,0.179798376892429
"CbMPDiCbraya","D002","D703",0.0399387097283012,0.112160408539937,0.29188202128334,0.198354455813418,0.357664404635004
"CbMPDiCbraya","D002","D704",0.0356980712271074,0.284453237495445,0.302841451288744,0.0111504570548426,0.365856782933861
"CbMPDiCbraya","D002","D705",0.0384420684677165,0.506215102817983,0.13800824704838,0.0177520248421844,0.299582556823736
"CbMPDiCbraya","D002","D706",0.0356517802137658,0.202620307059223,0.458148273466257,0.0170853108730186,0.286494328387736
"CbMPDiCbraya","D002","D707",0.0376955914689538,0.388554415422845,0.289569908562836,0.128946309641585,0.15523377490378
"CbMPDiCbraya","D002","D708",0.0361084600656192,0.170290119712221,0.14056851242249,0.0999537755212307,0.553079132278439
"CbMPDiCbraya","D002","D709",0.0389218061352558,0.291486063903603,0.195448875421496,0.149538059237269,0.324605195302377
"CbMPDiCbraya","D002","D710",0.0393141336120099,0.196986425808778,0.597113376459424,0.010745498453724,0.155840565666065
"CbMPDiCbraya","D002","D711",0.0395638832585593,0.0954177954869652,0.619145977663632,0.168517427879536,0.077354915711307
"CbMPDiCbraya","D002","D712",0.034359487880883,0.287617815319926,0.275873460891214,0.19681242195831,0.205336813949666
"CbMPDiCbraya","D002","D713",0.0368932605586527,0.226109936669493,0.518907163282945,0.00916622872059416,0.208923410768315
"CbMPDiCbraya","D002","D714",0.0384615132576927,0.271964454783247,0.413358253204778,0.0228423082441893,0.253373470510093
"CbMPDiCbraya","D002","D715",0.0382275831399159,0.382276613757231,0.289995446222988,0.0183498705330689,0.271150486346797
"CbMPDiCbraya","D002","D716",0.0405997852618635,0.186768923734344,0.268331999578872,0.104532395519964,0.399766895904956
"CbMPDiCbraya","D002","D717",0.0309146598362296,0.235025747721493,0.0989816029910931,0.191677095797059,0.443400893654125
"CbMPDiCbraya","D002","D718",0.0376667347713143,0.506631401357442,0.264906458890449,0.0150650371288596,0.175730367851935
"CbMPDiCbraya","D002","D719",0.0321064767519921,0.479392863530819,0.189301056028334,0.00737201767553311,0.291827586013321
"CbMPDiCbraya","D002","D720",0.0398412188786083,0.0913303723893383,0.487512950634718,0.0933657951101868,0.287949662987148
"CbMPDiCbraya","D002","D721",0.0393302881251949,0.244610832470555,0.101266496338976,0.00173658514608115,0.613055797919193
"CbMPDiCbraya","D002","D722",0.0373750668293004,0.277882265306844,0.201483362829923,0.0116734228943367,0.471585882139597
"CbMPDiCbraya","D002","D723",0.0376817863983952,0.515760795906598,0.0964366388545407,0.0654407587582631,0.284680020082203
"CbMPDiCbraya","D002","D724",0.0392988128395664,0.125045788147094,0.639636184528076,0.0715044810993454,0.124514733385918
"CbMPDiCbraya","D002","D725",0.0360176293745075,0.488733144307816,0.268084787681277,0.0152861988593708,0.191878239777029
"CbMPDiCbraya","D002","D726",0.0376806433640429,0.436374910151023,0.181675863416601,0.0154590864018693,0.328809496666464
"CbMPDiCbraya","D002","D727",0.0377506860795555,0.180224895788515,0.280445258681753,0.00497813215155209,0.496601027298624
"CbMPDiCbraya","D002","D728",0.0372581068853799,0.551315944830027,0.214424351764125,0.0195759091873204,0.177425687333148
"CbMPDiCbraya","D002","D729",0.0388196491637722,0.11361876851289,0.538729673191774,0.0382153907997942,0.270616518331769
"CbMPDiCbraya","D002","D730",0.0376667347713143,0.117369396495519,0.637035828845485,0.024584849949264,0.183343189938418
"CbMPDiCbraya","D002","D731",0.0376667347713143,0.109553120125853,0.48238421566243,0.0864312817968918,0.283964647643511
"CbMPDiCbraya","D002","D732",0.0325582434946073,0.353889506001861,0.397517583425102,0.021683737150401,0.194350929928028
"CbMPDiCbraya","D002","D733",0.0392282770497067,0.135095685066658,0.595214482287223,0.0360653492172543,0.194396206379159
"CbMPDiCbraya","D002","D734",0.03773805534302,0.218601457933291,0.189059468348776,0.00839081769469908,0.546210200680214
"CbMPDiCbraya","D002","D735",0.0406130795458766,0.356517976443909,0.172850710890471,0.0230137830581053,0.407004450061638
"CbMPDiCbraya","D002","D736",0.0377093314658108,0.451627620927578,0.160345193370725,0.00793747624996915,0.342380377985917
"CbMPDiCbraya","D002","D737",0.0392412750594852,0.441576855030426,0.219884520296411,0.0246008301411191,0.274696519472558
"CbMPDiCbraya","D002","D738",0.0380400459226624,0.520516884355425,0.181386318792525,0.036001432707201,0.224055318222186
"CbMPDiCbraya","D002","D739",0.0388196491637722,0.155623114488709,0.454151953972652,0.00443284206831201,0.346972440306555
"CbMPDiCbraya","D002","D740",0.0372581068853799,0.209734889282179,0.205050728563854,0.117319604328185,0.430636670940403
"CbMPDiCbraya","D003","D004",0,0.185975408934057,0.517591165742299,0.0122698247876913,0.284163600535952
"CbMPDiCbraya","D003","D005",7.58102712794238e-05,0.205186318043188,0.537811102978128,0.0140523485900861,0.242874420117318
"CbMPDiCbraya","D003","D006",0.000105552037154317,0.209066649009368,0.525761837450926,0.0140837401060154,0.250982221396537
"CbMPDiCbraya","D003","D007",0.000105615739762817,0.199557630125158,0.538328956500852,0.0130209594616046,0.248986838172622
"CbMPDiCbraya","D003","D008",4.51794769805487e-05,0.226524939564819,0.429400009709518,0.00672104558974954,0.337308825658933
"CbMPDiCbraya","D003","D009",4.51828814887779e-05,0.21976435366978,0.487400100605288,0.00710757897507697,0.285682783868367
"CbMPDiCbraya","D003","D010",0,0.221876938037226,0.469836127953304,0.00630702006383688,0.301979913945634
"CbMPDiCbraya","D003","D011",4.51586589903927e-05,0.222786070297291,0.521187855868511,0.0068243856722901,0.249156529502918
"CbMPDiCbraya","D003","D012",0,0.19941571372961,0.00487947116857647,0.106506970755991,0.689197844345822
"CbMPDiCbraya","D003","D013",0,0.201340321927334,0.0166763051871682,0.116000097021881,0.665983275863617
"CbMPDiCbraya","D003","D014",0,0.202001545870202,0.0148723846108882,0.112644554493442,0.670481515025468
"CbMPDiCbraya","D003","D101",0.00372589850233197,0.489601251227368,0.492547058882377,0.00221167160393557,0.0119141197839878
"CbMPDiCbraya","D003","D102",0.00423676172847338,0.484176767463028,0.48435054571702,0.00244906475973301,0.0247868603317449
"CbMPDiCbraya","D003","D103",0.00479712606749586,0.409102412775612,0.56028719731945,0.0024626532475013,0.0233506105899401
"CbMPDiCbraya","D003","D104",0.00262547763272077,0.449776517584808,0.51720965521694,0.00299797631137164,0.0273903732541595
"CbMPDiCbraya","D003","D105",0.00136084109602113,0.425294690376432,0.550583156653516,0.00203770282483359,0.0207236090491972
"CbMPDiCbraya","D003","D106",0,0.453096046993136,0.521675117844807,0.00109043919223659,0.0241383959698199
"CbMPDiCbraya","D003","D107",0.0022194337276619,0.465642513278934,0.505237124139105,0.00209522650049072,0.0248057023538085
"CbMPDiCbraya","D003","D108",0.00576534484622883,0.456244596348283,0.513646680979675,0.00189874328038124,0.0224446345454325
"CbMPDiCbraya","D003","D109",0.00508271842921095,0.442959440863998,0.53598306589134,0.00184768984058622,0.0141270849748643
"CbMPDiCbraya","D003","D110",0.00141834879406311,0.296424402884011,0.573707590738456,0.00365260283650069,0.124797054746969
"CbMPDiCbraya","D003","D111",0.00176990680500185,0.467042569461896,0.505023358780496,0.00208997367749394,0.0240741912751119
"CbMPDiCbraya","D003","D112",0.00285359050553731,0.485115879805794,0.487270928001119,0.00269403295337995,0.0220655687341696
"CbMPDiCbraya","D003","D113",0.00225775032821854,0.3826444087002,0.558896058837884,0.00239984496616828,0.0538019371675292
"CbMPDiCbraya","D003","D114",0.00312228548037455,0.302720049403943,0.667377399827177,0.00240440027393644,0.0243758650145691
"CbMPDiCbraya","D003","D301",0.0394780862216486,0.275519740579285,0.593926942736012,0.00606965854528581,0.0850055719177683
"CbMPDiCbraya","D003","D302",0.0257712837782174,0.36957401083817,0.359949032298846,0.0177637252545048,0.226941947830262
"CbMPDiCbraya","D003","D303",0.02631095882029,0.281362171264286,0.35338909560443,0.0239888654762197,0.314948908834774
"CbMPDiCbraya","D003","D304",0.0322925127726671,0.347904095284247,0.512300594324685,0.00871892204578682,0.0987838755726139
"CbMPDiCbraya","D003","D305",0.029786290846811,0.250222134650717,0.616474296768192,0.00716534134836118,0.0963519363859186
"CbMPDiCbraya","D003","D306",0.0364923414156752,0.356016395156023,0.516257352900571,0.00747141315999902,0.0837624973677318
"CbMPDiCbraya","D003","D307",0.0272704654365216,0.201293534976847,0.646140487230698,0.0182418669118074,0.107053645444127
"CbMPDiCbraya","D003","D308",0.0296885534699843,0.402431714799827,0.29106991689353,0.00549651627441077,0.271313298562248
"CbMPDiCbraya","D003","D309",0.0214456700906475,0.391299012816758,0.483163368618096,0.00600053791954088,0.0980914105549577
"CbMPDiCbraya","D003","D310",0.0280306615831137,0.256012800614287,0.611087089558288,0.0146567202666535,0.0902127279776586
"CbMPDiCbraya","D003","D311",0.0289638467065093,0.358066797964149,0.274437509757192,0.0250124531372415,0.313519392434908
"CbMPDiCbraya","D003","D312",0.0281630522048116,0.229036914772744,0.655772921452109,0.00960089555613074,0.0774262160142047
"CbMPDiCbraya","D003","D313",0.0246040026005729,0.32554399494985,0.55322044342726,0.0347034518211877,0.0619281072011289
"CbMPDiCbraya","D003","D314",0.0266321972710029,0.421504233015523,0.288345348384361,0.0153155124892615,0.248202708839852
"CbMPDiCbraya","D003","D315",0.0272268388384807,0.283207907826699,0.275496835165081,0.0260878417941283,0.387980576375612
"CbMPDiCbraya","D003","D316",0.0210727589542417,0.342747975954985,0.349386402963054,0.0162840164033073,0.270508845724413
"CbMPDiCbraya","D003","D317",0.031777205811722,0.310259206156699,0.556728849143442,0.0226176891706717,0.0786170497174656
"CbMPDiCbraya","D003","D318",0.024504324202932,0.287600294976033,0.342405174787772,0.0235397532535424,0.321950452779721
"CbMPDiCbraya","D003","D319",0.0243672787276665,0.264172571375306,0.618740935419619,0.00907795341256978,0.0836412610648388
"CbMPDiCbraya","D003","D320",0.0258439066149655,0.318831823891652,0.356041770159984,0.0391233859855808,0.260159113347817
"CbMPDiCbraya","D003","D501",0.0292147209707255,0.398352533245228,0.242519049314892,0.0320882952714605,0.297825401197695
"CbMPDiCbraya","D003","D502",0.0296922007211656,0.166654633210749,0.558428532032076,0.0274314513662067,0.217793182669803
"CbMPDiCbraya","D003","D503",0.0301197115363337,0.170615849785319,0.511625043313394,0.0259525376537689,0.261686857711185
"CbMPDiCbraya","D003","D504",0.0291112318780228,0.378653982683652,0.343744524187121,0.0276366658189746,0.22085359543223
"CbMPDiCbraya","D003","D505",0.0283913602153827,0.0927708369683898,0.511300148105723,0.0268760538895255,0.340661600820979
"CbMPDiCbraya","D003","D506",0.0302541386461781,0.217536799394596,0.622963684858876,0.032605760390572,0.0966396167097776
"CbMPDiCbraya","D003","D507",0.0309472019971414,0.363623461143215,0.427448309366191,0.128034755490181,0.049946272003272
"CbMPDiCbraya","D003","D508",0.0335958762774196,0.165254435557013,0.677486971555568,0.0584611504316203,0.0652015661783789
"CbMPDiCbraya","D003","D509",0.0288594696999512,0.2410513566758,0.489075208781593,0.0359217323684335,0.205092232474222
"CbMPDiCbraya","D003","D510",0.0301335064903778,0.162727752093477,0.627080631706833,0.0370023866340801,0.143055723075232
"CbMPDiCbraya","D003","D511",0.0168448270160882,0.334573538562626,0.465905586004777,0.126801042004346,0.0558750064121629
"CbMPDiCbraya","D003","D512",0.0315425564461849,0.31251018070198,0.229654761258548,0.12502778277836,0.301264718814927
"CbMPDiCbraya","D003","D513",0.0286150430114287,0.263130414671265,0.336711936050392,0.0348856598467935,0.336656946420121
"CbMPDiCbraya","D003","D514",0.0292791849701347,0.129042655322458,0.649545394015709,0.0868214572083148,0.105311308483384
"CbMPDiCbraya","D003","D515",0.0298841511765778,0.148115630409199,0.713732592177302,0.0370485875662953,0.0712190386706261
"CbMPDiCbraya","D003","D516",0.0289701590687841,0.35605716162159,0.353741422116125,0.0366326148247415,0.224598642368759
"CbMPDiCbraya","D003","D517",0.0301405883499541,0.312985597722957,0.245109960076288,0.0294623910507555,0.382301462800045
"CbMPDiCbraya","D003","D518",0.0352460257955487,0.368419848878566,0.341784725439305,0.0283603713084232,0.226189028578158
"CbMPDiCbraya","D003","D519",0.0289010739584189,0.456003420228263,0.329472814255233,0.11935144878685,0.0662712427712349
"CbMPDiCbraya","D003","D520",0.0196028664770382,0.372638111605586,0.35130893559674,0.0950314545313773,0.161418631789258
"CbMPDiCbraya","D003","D601",0.0206922231954712,0.270769352245977,0.351761156711091,0.0141901818728969,0.342587085974563
"CbMPDiCbraya","D003","D602",0.0194176552803506,0.326734409052839,0.352186880054379,0.0319720482350015,0.26968900737743
"CbMPDiCbraya","D003","D603",0.0206522150542253,0.360653075019864,0.259943994840896,0.0495739536589138,0.309176761426101
"CbMPDiCbraya","D003","D604",0.0220526532151425,0.107637521437413,0.263230349203319,0.0239728178662148,0.583106658277911
"CbMPDiCbraya","D003","D605",0.0210692869643998,0.225418555963761,0.588142194583454,0.0335168876900193,0.131853074798367
"CbMPDiCbraya","D003","D606",0.019744875240654,0.322000168518647,0.32071058871027,0.0320541380784073,0.305490229452022
"CbMPDiCbraya","D003","D607",0.020060037317289,0.151370215009086,0.547728827071091,0.141616906880742,0.139224013721792
"CbMPDiCbraya","D003","D608",0.0200527997932644,0.379341579177876,0.281966584470794,0.0344778727839348,0.28416116377413
"CbMPDiCbraya","D003","D609",0.0284653740462316,0.152361983100954,0.415721444994738,0.0198265754472816,0.383624622410794
"CbMPDiCbraya","D003","D610",0.0198721954185519,0.437563374537335,0.220483627048931,0.0236413381466005,0.298439464848581
"CbMPDiCbraya","D003","D611",0.0292185728696227,0.138791056224683,0.480293094931754,0.0209137162181075,0.330783559755833
"CbMPDiCbraya","D003","D612",0.0295722129081405,0.115039255319686,0.539756078470108,0.0833685695849561,0.232263883717109
